run_id,rank,class_id,class_name,confidence,x1,y1,x2,y2,width,height,area
"e346066a-5c9e-45b5-b252-590980c0c9d7",1,1,"brown_eye_spot",0.463096,313.600098,0.000000,624.867004,362.053589,311.266907,362.053589,112695.296875
"ff1dc125-b0f0-453f-b6c6-5fd9385e0f40",0,3,"miner",0.966613,218.402069,137.688278,450.018280,573.449219,231.616211,435.760925,100929.296875
"bae03450-53c1-420f-b757-727d14c721a0",0,1,"brown_eye_spot",0.961754,168.595139,128.121964,575.324707,639.000000,406.729553,510.878052,207789.203125
"39e014bb-41e4-4a4b-9eb3-55a03d95e66a",0,1,"brown_eye_spot",0.876150,71.926025,71.860260,383.206146,543.793457,311.280121,471.933197,146903.421875
"39e014bb-41e4-4a4b-9eb3-55a03d95e66a",1,3,"miner",0.264751,72.391876,70.211884,383.985779,541.771179,311.593903,471.559296,146935.000000
"6de0b8b1-d89e-46c3-87a4-ba4ea0219787",0,3,"miner",0.962701,199.928940,220.481903,408.002563,421.893402,208.073624,201.411499,41908.421875
"b6a08c23-489e-4a1d-b217-def4a0f5ec02",0,3,"miner",0.968472,51.445190,29.787842,472.686279,572.216064,421.241089,542.428223,228493.062500
"954f7ece-06e0-42eb-982d-289424295030",0,1,"brown_eye_spot",0.977221,52.559021,199.154297,533.323914,550.258545,480.764893,351.104248,168798.593750
"63b95cd3-3a9a-43c8-b19b-8674f02471d9",0,4,"phoma",0.970721,31.430786,104.579575,601.469360,549.415588,570.038574,444.835999,253573.671875
"13814c59-5d57-4962-aaf6-1675dafee269",0,3,"miner",0.969826,179.113190,104.999146,484.012665,502.713196,304.899475,397.714050,121262.804688
"6664f94d-923a-42bc-b004-06f5a73328a2",0,4,"phoma",0.692349,26.870911,118.155762,617.563354,509.014343,590.692444,390.858582,230877.203125
"78c44b97-7f99-48c2-953b-53011ef87c0b",0,1,"brown_eye_spot",0.967149,64.559296,153.490204,412.643616,459.409546,348.084320,305.919342,106485.726563
"78c44b97-7f99-48c2-953b-53011ef87c0b",1,1,"brown_eye_spot",0.957715,423.036987,172.277008,593.256409,446.865326,170.219421,274.588318,46740.265625
"e69db25b-a63c-4aee-8514-bf8a5d9078bd",0,2,"healthy",0.979249,32.807465,112.687561,628.534668,515.898560,595.727173,403.210999,240203.750000
"f2375f3b-cd4f-4dc8-ad6b-92100226dfe3",0,2,"healthy",0.864826,25.292938,115.853760,587.898560,522.903198,562.605591,407.049438,229008.296875
"40898312-e31e-4282-b01f-fc67525493c6",0,4,"phoma",0.941890,79.927917,92.897827,602.635986,568.816528,522.708069,475.918701,248766.546875
"ecfa65e7-b976-4e5b-acb7-8d7d7eee8eea",0,1,"brown_eye_spot",0.781531,142.522858,89.298218,592.939575,570.632080,450.416718,481.333862,216800.812500
